20001	629	2.02690230695	39.0	1.23053882883
20002	495	1.28293676233	65.0	1.5658021072
20003	350	1.01477579687	14.0	1.36695400088
20004	185	0.712088892055	26.0	1.08177593525
20005	885	3.2357958157	25.0	1.09223073195
20006	1721	5.51459138274	6.0	1.30341228037
20007	1465	5.03037681957	40.0	1.37661320817
20008	1385	4.05223435078	120.0	1.52759454612
20009	523	1.63497557939	18.0	1.08130053282
20010	345	1.28038589147	35.0	1.03184709664
20011	1225	3.95844138639	20.0	2.02176085174
20012	455	2.1290699807	40.0	1.11932704111
20013	660	2.7593079669	25.0	1.14977515874
20014	1365	5.3646955705	50.0	1.30298921015
20015	775	2.21908877897	14.0	1.20475981162
20016	1065	2.98906422351	45.0	1.24651701403
20017	1054	2.79635140273	25.0	1.33714002602
20018	670	2.03021682759	35.0	1.14184300304
20019	188	0.526128091922	0.0	1.53086532677
20020	635	0.827123347917	51.0	1.13105902779
20021	738	2.5668990795	26.0	2.24204001324
20022	395	1.07653226747	70.0	1.05346147174
20023	280	0.857255634327	60.0	1.29034983809
20024	185	0.667906395016	0.0	1.11835565527
20025	284	0.747633746617	24.0	1.18969007501
20026	486	1.54212957506	20.0	1.09009178287
20027	710	2.47883380332	20.0	1.23772494555
20028	3170	9.10148082724	45.0	811.712403886
20029	345	1.4920165046	40.0	1.80177624917
20030	500	2.05894275542	35.0	1.04434996166
20031	1060	3.1854761566	35.0	1.45669843488
20032	414	1.26354051763	54.0	1.04349413232
20033	188	0.588980614381	13.0	1.09460220195
20034	4810	11.3520588713	250.0	1.38712881078
20035	1230	2.16595584477	435.0	1.46367739419
20036	480	1.42373221864	16.0	1.1959154647
20037	1030	2.26607705019	35.0	1.58486232487
20038	905	2.69076736469	185.0	1.85267325411
20039	955	3.81826165478	40.0	1.26013442758
20040	825	2.08333827408	120.0	1.11926798263
20041	2795	11.8284550905	75.0	1.42807589054
20042	640	1.61811758068	30.0	1.18690936371
20043	546	2.05395416926	10.0	1.08912077085
20044	655	2.33412216055	10.0	1.36375484208
20045	445	1.23116582749	80.0	1.44679058071
20046	4740	17.4349129584	1030.0	2166.20351542
20047	1130	2.96834447799	50.0	1.19568242124
20048	285	1.23983520848	13.0	1.02953504798
20049	774	3.53097331496	14.0	1.15636035186
20050	335	1.01854179561	5.0	1.39356403412
20051	630	2.03819093054	55.0	1.21877985598
20052	450	1.03763155931	65.0	1.29301888706
20053	480	1.33981171103	24.0	1.54100966246
20054	872	2.90244318636	27.0	1.29896766462
20055	625	2.09069735463	14.0	1.35902230565
20056	365	1.25278321591	25.0	1.03501128865
20057	945	3.74411672866	35.0	1.10242667031
20058	340	1.27823875343	4.0	1.03912734101
20059	487	1.9696299572	20.0	1.33288915786
20060	750	2.67302519297	15.0	1.19275650139
20061	261	0.98650936386	21.0	1.324046731
20062	765	1.9298609318	100.0	1.0313989066
20063	1405	5.93069425724	35.0	1.35529148726
20064	530	1.20639087278	28.0	1.28912543004
20065	795	1.91315747146	10.0	1.65233802408
20066	800	1.92177722246	10.0	1.66841432467
20067	718	2.7882599029	23.0	1.33491371718
20068	1630	5.22819934526	20.0	1.2449926476
20069	630	2.27013186879	10.0	1.13661235683
20070	1025	3.03393047072	60.0	1.25159858256
20071	445	1.6485982686	40.0	1.19893941313
20072	445	1.357732452	45.0	1.32501434411
20073	363	1.01536550749	25.0	1.36302014938
20074	1300	3.15417413129	70.0	2.36785468153
20075	1225	4.12590976081	70.0	1.1420899294
20076	760	2.41527757588	30.0	1.19932045721
20077	970	3.49573300984	35.0	1.45643901636
20078	704	3.02783226024	20.0	1.65186291697
20079	735	1.94754317654	92.0	1.47863632557
20080	2145	1.39824319668	1610.0	1.30854562973
20081	780	2.37843687859	55.0	1.69462780163
20082	900	3.49528900677	25.0	1.39846227641
20083	400	1.24977377826	60.0	1.5187563211
20084	2324	8.17615967994	154.0	1.24829407443
20085	4891	6.66365054376	1650.0	1254.21604772
20086	613	1.34678630571	18.0	1.52572085439
20087	315	0.948133969927	35.0	1.04767778931
20088	405	1.13955881857	45.0	1.23296328932
20089	4865	7.11949752414	1625.0	846.550334353
20090	552	1.6376703153	32.0	1.79859279761
20091	1155	1.78707307547	220.0	1.20104353417
20092	3675	8.71244552481	585.0	1.87221404275
20093	335	1.0078509462	36.0	1.37453797432
20094	451	1.40767709011	16.0	1.39635031424
20095	380	1.11299372453	19.0	1.26835085148
20096	1065	3.57562270571	33.0	1.53579354849
20097	266	0.781882781771	25.0	1.0659254689
20098	690	2.50194218113	30.0	1.43911811009
20099	1640	4.94094373305	50.0	1.13869793866
20100	11798	18.1359016936	4668.0	54.9456040993
20101	840	2.20588718165	45.0	1.09015259018
20102	350	1.62795384923	4.0	1.01877800246
20103	1970	3.8827697742	460.0	159.380354333
20104	1135	4.14993241891	25.0	1.32817338639
20105	1175	1.65060161114	537.0	1.0303901485
20106	485	1.65737100753	45.0	1.14779100439
20107	255	0.887439901784	35.0	1.04946853038
20108	11690	18.2434345135	4845.0	55.7862277879
20109	994	1.31189762919	484.0	67.1475027798
20110	315	0.951977017188	45.0	1.13678086873
20111	1275	4.78008995839	30.0	1.21462171565
20112	436	0.889165437132	5.0	1.21312818867
20113	765	1.97049394113	102.0	1.06449636995
20114	1555	6.36006004576	30.0	1.35087518278
20115	275	1.07932058822	17.0	2.12877532318
20116	545	1.19448325353	80.0	1.22929471646
20117	205	0.626142309258	49.0	1.14588244293
20118	563	1.59914863376	23.0	1.32853412119
20119	865	4.09389629379	25.0	1.57953436871
20120	270	1.00685924907	40.0	1.33933261023
20121	695	2.31248152835	28.0	1.18669478656
20122	560	1.89932868464	20.0	1.32134572878
20123	7525	10.3474073153	3575.0	7.95890715849
20124	750	2.8235425104	55.0	1.7042067716
20125	414	1.36934138714	44.0	1.3652862842
20126	7540	10.3864724686	3345.0	7.93041376784
20127	975	3.724269322	60.0	1.72270597495
20128	210	0.534493023699	15.0	1.03687603823
