28, 2014, 0.53850667571, 0.96257399829, 30.0
181, 1401, 5.38108451138, 13.8271978879, 0.0
154, 1125, 4.45037563872, 14.2412020439, 5.0
51, 530, 1.19355441935, 8.1071620937, 40.0
68, 2577, 1.72244942555, 2.40621572836, 206.0
127, 980, 3.25157441997, 11.9445590938, 55.0
175, 3154, 4.14792390072, 4.73447242948, 1880.0
146, 1015, 4.13758507899, 14.6751786053, 35.0
177, 1300, 4.60589070499, 12.75477426, 20.0
83, 540, 1.6335879347, 10.8905862313, 50.0
69, 625, 1.98910928713, 11.4572694939, 20.0
195, 1797, 4.52315365528, 9.06140965999, 12.0
139, 983, 4.27135975608, 15.6428231148, 43.0
145, 872, 3.66454016558, 15.128835546, 20.0
148, 1050, 3.15784022493, 10.8268807712, 30.0
99, 695, 2.07795798502, 10.7635233757, 85.0
103, 750, 2.57486005638, 12.3593282706, 138.0
229, 1670, 7.06693492359, 15.2341112125, 18.0
187, 1160, 4.07506593801, 12.6467563593, 45.0
71, 555, 1.79271031623, 11.6283912404, 23.0
329, 2425, 7.28019004678, 10.8077048117, 65.0
79, 530, 1.93547769795, 13.1466409672, 29.0
112, 654, 2.74257670476, 15.0967525033, 16.0
114, 4247, 3.48696942504, 2.95575463389, 125.0
73, 500, 2.01288949478, 14.4928043624, 55.0
4, 75, 0.0, 0.0, 75.0
220, 1630, 4.48019882821, 9.89491765739, 119.0
89, 640, 1.7425863353, 9.80204813608, 110.0
105, 775, 3.22532847046, 14.9821709595, 70.0
139, 885, 2.74040057172, 11.1473921561, 40.0
172, 1904, 5.06003553305, 9.56729407509, 284.0
242, 2735, 3.32527853826, 4.37696626609, 491.0
62, 495, 1.33539832596, 9.71198782518, 45.0
86, 690, 2.2605951612, 11.7944095367, 17.0
43, 311, 1.01553247511, 11.7553598405, 16.0
115, 900, 3.56766838023, 14.2706735209, 30.0
66, 490, 1.4536701737, 10.6800257659, 50.0
87, 656, 1.65966704457, 9.10792890312, 11.0
102, 800, 3.23721869608, 14.5674841323, 35.0
76, 520, 1.91278005517, 13.2423234589, 20.0
81, 510, 1.99071655541, 14.0521168617, 30.0
88, 655, 2.58660414617, 14.216450269, 24.0
114, 1808, 3.38315946175, 6.73637945923, 20.0
34, 335, 0.997152969061, 10.7156736974, 3.0
56, 370, 1.03361244782, 10.0567697625, 15.0
122, 770, 2.58433557992, 12.0826079061, 50.0
122, 920, 3.25140938445, 12.722906287, 15.0
53, 450, 1.06949594856, 8.55596758847, 45.0
143, 1055, 3.246274688, 11.0773354282, 85.0
17, 255, 0.109697451251, 1.54866990002, 40.0
112, 855, 2.21930880927, 9.34445814431, 50.0
110, 3804, 2.97865061146, 2.81891225059, 60.0
279, 2085, 7.57294512352, 13.0755887025, 40.0
205, 1305, 4.42873299619, 12.2171944722, 35.0
92, 779, 2.17858505783, 10.0679155433, 31.0
154, 1250, 3.93894762896, 11.3441691714, 40.0
192, 1441, 6.49080355131, 16.2157479422, 46.0
62, 355, 1.64011397308, 16.6321416989, 20.0
16, 140, 0.477759157693, 12.2852354835, 35.0
121, 1025, 2.38439730014, 8.37446856634, 145.0
320, 2435, 9.11644160939, 13.4781066915, 40.0
70, 874, 1.50221875632, 6.18762874457, 6.0
195, 1195, 4.15740196322, 12.5243908515, 20.0
1, 0, 0, 0, 0.0
163, 1170, 5.79136627405, 17.8195885355, 29.0
56, 467, 1.01605354199, 7.83253265777, 12.0
103, 756, 2.58535731179, 12.3112252942, 51.0
139, 1195, 3.34161051437, 10.066776445, 175.0
123, 980, 3.76780763748, 13.8409260152, 55.0
143, 1160, 4.56040214346, 14.1529721694, 35.0
178, 1915, 3.24193977574, 6.0945081946, 625.0
76, 599, 2.05197593681, 12.3324096369, 109.0
89, 620, 2.49757473369, 14.5020468408, 17.0
298, 2462, 8.54942129036, 12.501184665, 10.0
74, 510, 1.53651297066, 10.8459739105, 20.0
110, 750, 2.50081053872, 12.0038905858, 10.0
171, 1910, 3.23894384429, 6.10481562275, 590.0
161, 1325, 3.36572229979, 9.14460398434, 120.0
94, 855, 2.49283891548, 10.4961638546, 150.0
65, 470, 1.36826883849, 10.4803570607, 27.0
91, 2552, 1.53235235756, 2.16162558277, 10.0
243, 2894, 6.53079243433, 8.12399888168, 20.0
95, 625, 2.60315689141, 14.9941836945, 25.0
141, 1235, 2.54205976067, 7.41005274367, 25.0
133, 3446, 2.2064619059, 2.30506757436, 41.0
82, 675, 2.11873319071, 11.2999103505, 40.0
74, 495, 1.74981166378, 12.7259030093, 35.0
131, 1090, 3.31063617994, 10.9342112365, 65.0
69, 432, 1.27984679378, 10.6653899481, 22.0
157, 1235, 4.12547904383, 12.025687901, 29.0
210, 1480, 4.66785864699, 11.3542507629, 150.0
88, 860, 1.70486988416, 7.13666463135, 165.0
50, 320, 1.22436513001, 13.7741077127, 50.0
123, 855, 2.53910241685, 10.6909575446, 25.0
234, 1355, 5.77452691313, 15.341916522, 20.0
85, 585, 2.61852813532, 16.1140192943, 15.0
224, 1695, 5.16647965097, 10.9730541259, 27.0
236, 1910, 6.90788186474, 13.0200914728, 50.0
156, 910, 3.22788302341, 12.7696471256, 30.0
46, 276, 0.735728783671, 9.59646239571, 26.0
140, 895, 3.53376622889, 14.2140317587, 20.0
31, 280, 0.523673787118, 6.73294869152, 35.0
68, 3891, 1.03553638012, 0.958090714067, 15.0
135, 1000, 2.95316042576, 10.6313775327, 60.0
174, 1330, 4.50678690888, 12.1988217082, 55.0
117, 705, 1.92231601124, 9.81608175953, 20.0
81, 613, 2.51437337121, 14.7663036482, 51.0
94, 655, 1.67025303139, 9.18001666107, 40.0
174, 1420, 3.16335441132, 8.01977174701, 125.0
129, 2987, 3.45380440942, 4.16260323868, 2.0
61, 540, 1.27879885638, 8.52532570923, 55.0
51, 333, 0.957848231687, 10.3551160182, 28.0
77, 536, 1.75988756636, 11.8201403711, 21.0
282, 2070, 9.95280474365, 17.3092256411, 35.0
119, 1614, 2.64938494857, 5.90940880723, 315.0
38, 347, 0.790323534025, 8.19932196683, 0.0
39, 310, 0.98739175297, 11.4664848732, 29.0
28, 245, 0.651718255392, 9.5762682425, 44.0
281, 2510, 6.32736352853, 9.07510306881, 185.0
89, 1175, 1.46925408564, 4.5015444326, 184.0
66, 540, 1.91516154252, 12.7677436168, 100.0
131, 835, 3.2689433044, 14.0936477794, 20.0
115, 800, 2.32096384433, 10.4443372995, 75.0
129, 988, 4.15419162696, 15.1367306246, 14.0
58, 445, 2.15092496317, 17.4007412751, 50.0
48, 387, 1.44426513841, 13.4350245433, 1.0
65, 448, 1.26972811397, 10.2031723444, 68.0
180, 1072, 3.82203081702, 12.8351781169, 31.0
106, 823, 2.5974054911, 11.3616765103, 31.0
216, 1632, 5.30854858069, 11.7100336339, 35.0
72, 3521, 2.01997218119, 2.06529390862, 265.0
92, 680, 2.25865193898, 11.9575690887, 20.0
36, 235, 0.703568779172, 10.778074915, 45.0
95, 610, 2.158687309, 12.7397939548, 70.0
117, 782, 1.86158410536, 8.56995240318, 27.0
145, 1030, 2.6696587942, 9.33084627098, 20.0
156, 1075, 4.68565109945, 15.6914827516, 40.0
135, 1110, 3.861681467, 12.5243723254, 100.0
150, 3067, 2.98852395788, 3.50788596295, 1642.0
194, 1246, 5.34077610817, 15.4308137957, 21.0
111, 830, 3.28662144418, 14.255225541, 20.0
61, 3090, 1.84418492832, 2.14856496503, 178.0
85, 730, 2.02166949995, 9.96987698604, 25.0
69, 480, 1.41993027287, 10.6494770465, 25.0
50, 395, 0.880638052799, 8.02606832931, 35.0
215, 1715, 5.54521220417, 11.6400955889, 120.0
62, 716, 1.2728903827, 6.40000751078, 241.0
44, 321, 1.06715751077, 11.9681216161, 25.0
105, 2960, 3.67156275952, 4.46541416699, 7.0
125, 983, 2.83323583486, 10.3760417146, 101.0
192, 1535, 4.75053495664, 11.141319768, 120.0
197, 1360, 4.0800063471, 10.8000168011, 55.0
75, 481, 1.64934940403, 12.344403024, 41.0
186, 1396, 4.53555560886, 11.6962752091, 56.0
190, 1400, 4.8616070153, 12.5012751822, 45.0
20, 180, 0.350474055448, 7.00948110896, 65.0
168, 2175, 4.05401477052, 6.71009341327, 20.0
217, 2037, 4.94553706962, 8.74027169889, 20.0
176, 1310, 4.76882472152, 13.1051671736, 40.0
107, 780, 3.27227019418, 15.1027855116, 40.0
107, 765, 2.91450701598, 13.715327134, 14.0
169, 1170, 2.95335586749, 9.08724882303, 60.0
53, 420, 1.03394502426, 8.86238592224, 30.0
186, 1495, 4.38798883532, 10.5663945198, 150.0
60, 390, 1.57894449604, 14.5748722711, 5.0
